
=== LOGISTIC REGRESSION - 100 x STRATIFIED K-FOLD ===

=== LOGISTIC REGRESSION - 100 x STRATIFIED K-FOLD ===

Run 1
Meso Accuracy: 0.943091

Run 8
Fold 1: 0.944144
Fold 2: 0.944450
Fold 3: 0.941596
Fold 4: 0.944042
Fold 5: 0.943629
Fold 6: 0.942915
Fold 7: 0.945464
Fold 8: 0.943119
Fold 9: 0.948216
Fold 10: 0.943935
Meso Accuracy: 0.944151

Run 9
Fold 1: 0.940679
Fold 2: 0.939456
Fold 3: 0.942310
Fold 4: 0.945266
Fold 5: 0.943017
Fold 6: 0.947706
Fold 7: 0.947095
Fold 8: 0.946381
Fold 9: 0.940673
Fold 10: 0.941284
Meso Accuracy: 0.943387

Run 10
Fold 1: 0.944450
Fold 2: 0.944246
Fold 3: 0.943125
Fold 4: 0.940883
Fold 5: 0.945260
Fold 6: 0.943119
Fold 7: 0.944444
Fold 8: 0.941488
Fold 9: 0.945464
Fold 10: 0.943221
Meso Accuracy: 0.943570

TELIKOS MESOS OROS 10 RUNS: 0.943521

=== MULTINOMIAL NAIVE BAYES - 10 x STRATIFIED K-FOLD ===

=== MULTINOMIAL NAIVE BAYES - 10 x STRATIFIED K-FOLD ===
Run 10: Meso Accuracy = 0.514260

=== MULTINOMIAL NAIVE BAYES - 10 x STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.514220
Run 2: Meso Accuracy = 0.514189
Run 3: Meso Accuracy = 0.514199
Run 4: Meso Accuracy = 0.514087
Run 5: Meso Accuracy = 0.514199
Run 6: Meso Accuracy = 0.514138
Run 7: Meso Accuracy = 0.514179
Run 8: Meso Accuracy = 0.514220
Run 9: Meso Accuracy = 0.514250
Run 10: Meso Accuracy = 0.514158
-------------------------------------------------------
TELIKOS MESOS OROS 10 RUNS: 0.514184

=== MLP - REPEATED STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.529030

=== LOGISTIC REGRESSION - 10 x STRATIFIED K-FOLD ===

Run 1
Fold 1: 0.941596
Fold 2: 0.947304
Fold 3: 0.942717
Fold 4: 0.947304
Fold 5: 0.942712
Fold 6: 0.939755
Fold 7: 0.942712
Fold 8: 0.943935
Fold 9: 0.945872
Fold 10: 0.944852
Meso Accuracy: 0.943876

Run 2
Fold 1: 0.940067
Fold 2: 0.942615
Fold 3: 0.945673
Fold 4: 0.943431
Fold 5: 0.944648
Fold 6: 0.943017
Fold 7: 0.941081
Fold 8: 0.945056
Fold 9: 0.946381
Fold 10: 0.943731
Meso Accuracy: 0.943570

Run 3
Fold 1: 0.944348
Fold 2: 0.943635
Fold 3: 0.941800
Fold 4: 0.946591
Fold 5: 0.943527
Fold 6: 0.943833
Fold 7: 0.940877
Fold 8: 0.944037
Fold 9: 0.946789
Fold 10: 0.943323
Meso Accuracy: 0.943876

Run 4
Fold 1: 0.943329
Fold 2: 0.946998
Fold 3: 0.938640
Fold 4: 0.944756
Fold 5: 0.945158
Fold 6: 0.946483
Fold 7: 0.942406
Fold 8: 0.940877
Fold 9: 0.942100
Fold 10: 0.944241
Meso Accuracy: 0.943499

Run 5
Fold 1: 0.943023
Fold 2: 0.941902
Fold 3: 0.945775
Fold 4: 0.945367
Fold 5: 0.940775
Fold 6: 0.944750
Fold 7: 0.946177
Fold 8: 0.946177
Fold 9: 0.940061
Fold 10: 0.941488
Meso Accuracy: 0.943550

Run 6
Fold 1: 0.941902
Fold 2: 0.943227
Fold 3: 0.946692
Fold 4: 0.942615
Fold 5: 0.939755
Fold 6: 0.950153
Fold 7: 0.941998
Fold 8: 0.944852
Fold 9: 0.941998
Fold 10: 0.943119
Meso Accuracy: 0.943631

Run 7
Fold 1: 0.940781
Fold 2: 0.947916
Fold 3: 0.941494
Fold 4: 0.941800
Fold 5: 0.942304
Fold 6: 0.945973
Fold 7: 0.944852
Fold 8: 0.941998
Fold 9: 0.945566
Fold 10: 0.943017
Meso Accuracy: 0.943570

Run 8
Fold 1: 0.945367
Fold 2: 0.945673
Fold 3: 0.937315
Fold 4: 0.943940
Fold 5: 0.943731
Fold 6: 0.940979
Fold 7: 0.945973
Fold 8: 0.944139
Fold 9: 0.947095
Fold 10: 0.941998
Meso Accuracy: 0.943621

Run 9
Fold 1: 0.945062
Fold 2: 0.944042
Fold 3: 0.942717
Fold 4: 0.940985
Fold 5: 0.940265
Fold 6: 0.938430
Fold 7: 0.944954
Fold 8: 0.946687
Fold 9: 0.945158
Fold 10: 0.944343
Meso Accuracy: 0.943264

Run 10
Fold 1: 0.945367
Fold 2: 0.941188
Fold 3: 0.943737
Fold 4: 0.945775
Fold 5: 0.943425
Fold 6: 0.943425
Fold 7: 0.943731
Fold 8: 0.941692
Fold 9: 0.943833
Fold 10: 0.945260
Meso Accuracy: 0.943743

TELIKOS MESOS OROS 10 RUNS: 0.943620

=== LOGISTIC REGRESSION - 10 x STRATIFIED K-FOLD ===

Run 1
Fold 1: 0.511059
Fold 2: 0.507594
Fold 3: 0.504842
Fold 4: 0.505147
Fold 5: 0.506524
Fold 6: 0.507747
Fold 7: 0.504383
Fold 8: 0.504689
Fold 9: 0.509582
Fold 10: 0.510601
Meso Accuracy: 0.507217

Run 2
Fold 1: 0.512384
Fold 2: 0.513199
Fold 3: 0.506472
Fold 4: 0.498726
Fold 5: 0.507747
Fold 6: 0.506932
Fold 7: 0.504791
Fold 8: 0.508257
Fold 9: 0.504893
Fold 10: 0.509582
Meso Accuracy: 0.507298

Run 3
Fold 1: 0.508001
Fold 2: 0.504434
Fold 3: 0.503924
Fold 4: 0.505249
Fold 5: 0.504791
Fold 6: 0.510398
Fold 7: 0.507849
Fold 8: 0.509276
Fold 9: 0.513354
Fold 10: 0.506626
Meso Accuracy: 0.507390

Run 4
Fold 1: 0.511569
Fold 2: 0.506268
Fold 3: 0.508409
Fold 4: 0.504943
Fold 5: 0.505912
Fold 6: 0.506932
Fold 7: 0.501019
Fold 8: 0.507951
Fold 9: 0.513456
Fold 10: 0.504383
Meso Accuracy: 0.507084

Run 5
Fold 1: 0.505147
Fold 2: 0.508613
Fold 3: 0.508307
Fold 4: 0.510447
Fold 5: 0.507543
Fold 6: 0.505708
Fold 7: 0.505199
Fold 8: 0.506728
Fold 9: 0.512029
Fold 10: 0.503568
Meso Accuracy: 0.507329

Run 6
Fold 1: 0.510142
Fold 2: 0.501886
Fold 3: 0.511671
Fold 4: 0.504128
Fold 5: 0.505505
Fold 6: 0.509480
Fold 7: 0.503160
Fold 8: 0.508767
Fold 9: 0.510703
Fold 10: 0.505199
Meso Accuracy: 0.507064

Run 7
Fold 1: 0.510040
Fold 2: 0.513709
Fold 3: 0.503822
Fold 4: 0.507695
Fold 5: 0.507747
Fold 6: 0.505097
Fold 7: 0.505301
Fold 8: 0.501937
Fold 9: 0.509888
Fold 10: 0.506014
Meso Accuracy: 0.507125

Run 8
Fold 1: 0.511671
Fold 2: 0.499643
Fold 3: 0.504128
Fold 4: 0.507695
Fold 5: 0.506728
Fold 6: 0.506626
Fold 7: 0.508563
Fold 8: 0.508970
Fold 9: 0.512946
Fold 10: 0.506932
Meso Accuracy: 0.507390

Run 9
Fold 1: 0.513709
Fold 2: 0.508205
Fold 3: 0.508001
Fold 4: 0.506370
Fold 5: 0.504587
Fold 6: 0.502548
Fold 7: 0.511927
Fold 8: 0.512742
Fold 9: 0.499694
Fold 10: 0.506014
Meso Accuracy: 0.507380

Run 10
Fold 1: 0.509836
Fold 2: 0.506065
Fold 3: 0.508715
Fold 4: 0.502497
Fold 5: 0.508257
Fold 6: 0.505810
Fold 7: 0.509072
Fold 8: 0.506218
Fold 9: 0.509582
Fold 10: 0.505505
Meso Accuracy: 0.507156

TELIKOS MESOS OROS 10 RUNS: 0.507243

=== MULTINOMIAL NAIVE BAYES - 10 x STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.514220
Run 2: Meso Accuracy = 0.514362
Run 3: Meso Accuracy = 0.514434
Run 4: Meso Accuracy = 0.514383
Run 5: Meso Accuracy = 0.514230
Run 6: Meso Accuracy = 0.514301
Run 7: Meso Accuracy = 0.514097
Run 8: Meso Accuracy = 0.514220
Run 9: Meso Accuracy = 0.514159
Run 10: Meso Accuracy = 0.514077
-------------------------------------------------------
TELIKOS MESOS OROS 10 RUNS: 0.514248

=== MLP - REPEATED STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.525442
Run 2: Meso Accuracy = 0.525075
Run 3: Meso Accuracy = 0.525341
Run 4: Meso Accuracy = 0.525310
Run 5: Meso Accuracy = 0.525493
Run 6: Meso Accuracy = 0.525748
Run 7: Meso Accuracy = 0.526452
Run 8: Meso Accuracy = 0.525086
Run 9: Meso Accuracy = 0.525514
Run 10: Meso Accuracy = 0.525646

TELIKOS MESOS OROS MLP: 0.525511

=== LOGISTIC REGRESSION - 10 x STRATIFIED K-FOLD ===

Run 1
Fold 1: 0.944144
Fold 2: 0.943329
Fold 3: 0.940271
Fold 4: 0.940781
Fold 5: 0.941896
Fold 6: 0.945872
Fold 7: 0.948216
Fold 8: 0.941998
Fold 9: 0.946075
Fold 10: 0.947706
Meso Accuracy: 0.944029

Run 2
Fold 1: 0.946998
Fold 2: 0.947610
Fold 3: 0.949139
Fold 4: 0.940679
Fold 5: 0.940775
Fold 6: 0.941794
Fold 7: 0.939246
Fold 8: 0.945362
Fold 9: 0.940877
Fold 10: 0.943119
Meso Accuracy: 0.943560

Run 3
Fold 1: 0.946692
Fold 2: 0.943839
Fold 3: 0.943125
Fold 4: 0.945062
Fold 5: 0.944343
Fold 6: 0.941896
Fold 7: 0.947706
Fold 8: 0.941182
Fold 9: 0.941081
Fold 10: 0.941386
Meso Accuracy: 0.943631

Run 4
Fold 1: 0.944552
Fold 2: 0.945775
Fold 3: 0.943125
Fold 4: 0.942004
Fold 5: 0.944444
Fold 6: 0.942610
Fold 7: 0.942202
Fold 8: 0.942406
Fold 9: 0.944241
Fold 10: 0.943323
Meso Accuracy: 0.943468

Run 5
Fold 1: 0.943227
Fold 2: 0.944450
Fold 3: 0.942514
Fold 4: 0.946285
Fold 5: 0.941794
Fold 6: 0.945668
Fold 7: 0.943833
Fold 8: 0.946381
Fold 9: 0.944343
Fold 10: 0.941794
Meso Accuracy: 0.944029

Run 6
Fold 1: 0.943635
Fold 2: 0.945775
Fold 3: 0.944246
Fold 4: 0.940169
Fold 5: 0.939653
Fold 6: 0.948420
Fold 7: 0.942813
Fold 8: 0.944648
Fold 9: 0.940673
Fold 10: 0.944954
Meso Accuracy: 0.943499

Run 7
Fold 1: 0.947610
Fold 2: 0.943737
Fold 3: 0.943533
Fold 4: 0.940577
Fold 5: 0.944648
Fold 6: 0.945566
Fold 7: 0.941590
Fold 8: 0.948726
Fold 9: 0.935882
Fold 10: 0.943731
Meso Accuracy: 0.943560

Run 8
Fold 1: 0.943431
Fold 2: 0.945164
Fold 3: 0.943635
Fold 4: 0.943635
Fold 5: 0.943527
Fold 6: 0.937207
Fold 7: 0.941896
Fold 8: 0.946891
Fold 9: 0.943935
Fold 10: 0.944954
Meso Accuracy: 0.943427

Run 9
Fold 1: 0.943839
Fold 2: 0.943533
Fold 3: 0.942412
Fold 4: 0.941087
Fold 5: 0.940367
Fold 6: 0.946381
Fold 7: 0.944648
Fold 8: 0.951070
Fold 9: 0.942304
Fold 10: 0.943935
Meso Accuracy: 0.943957

Run 10
Fold 1: 0.942615
Fold 2: 0.946896
Fold 3: 0.941698
Fold 4: 0.943940
Fold 5: 0.942304
Fold 6: 0.938736
Fold 7: 0.945158
Fold 8: 0.944139
Fold 9: 0.940775
Fold 10: 0.943935
Meso Accuracy: 0.943020

TELIKOS MESOS OROS 10 RUNS: 0.943618

=== MULTINOMIAL NAIVE BAYES - 10 x STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.830680
Run 2: Meso Accuracy = 0.830965
Run 3: Meso Accuracy = 0.829946
Run 4: Meso Accuracy = 0.830547
Run 5: Meso Accuracy = 0.830567
Run 6: Meso Accuracy = 0.830476
Run 7: Meso Accuracy = 0.830557
Run 8: Meso Accuracy = 0.830374
Run 9: Meso Accuracy = 0.831108
Run 10: Meso Accuracy = 0.830914
-------------------------------------------------------
TELIKOS MESOS OROS 10 RUNS: 0.830613

=== MLP - REPEATED STRATIFIED K-FOLD ===
Run 1: Meso Accuracy = 0.945680
Run 2: Meso Accuracy = 0.945935
Run 3: Meso Accuracy = 0.945262
Run 4: Meso Accuracy = 0.945955
Run 5: Meso Accuracy = 0.945925
Run 6: Meso Accuracy = 0.945588
Run 7: Meso Accuracy = 0.945680
Run 8: Meso Accuracy = 0.944263
Run 9: Meso Accuracy = 0.945344
Run 10: Meso Accuracy = 0.945578

TELIKOS MESOS OROS MLP: 0.945521
